-702, 659
558, 270
558, 270
-320, 395
345, 455
-58, 612
30, -345
30, -345
-192, -517
-618, 295
366, -415
366, -415
-643, 659
397, 687
397, 687
163, -193
-287, 28
736, -722
-574, -927
574, -26
-177, 295
956, -737
97, -350
-958, 71
-958, 71
437, 698
437, 698
913, -284
-71, 507
204, -121
66, 963
66, 963
-908, -433
30, -70
30, -70
369, -423
369, -423
299, 107
496, 117
293, 694
914, 236
914, 236
347, -968
347, -968
-453, 510
-453, 510
148, -221
148, -221
-664, -49
-664, -49
353, -462
353, -462
619, -255
619, -255
455, -448
612, 759
612, 759
903, 688
727, 684
-758, 404
-758, 404
-143, -898
-143, -898
264, -952
-924, -913
-73, 125
-73, 125
-354, 204
-354, 204
830, 450
830, 450
682, -615
682, -615
-13, 39
-13, 39
724, -291
794, -865
-928, 721
-928, 721
690, 164
-237, 335
-237, 335
168, -9
-272, -778
-272, -778
56, -686
215, 255
215, 255
-271, -353
-271, -353
958, -350
958, -350
-810, 799
687, -7
279, -69
279, -69
51, 997
-36, -800
-36, -800
-623, 445
-623, 445
26, -861
585, 400
-112, -203
-112, -203
999, 425
999, 425
598, 875
-944, -880
-944, -880
-576, -836
144, -160
144, -160
-841, -245
-841, -245
490, -831
490, -831
-425, -833
-425, -833
-662, -988
-40, 457
401, -987
10, -982
10, -982
-877, 547
-644, -877
-644, -877
-492, -735
-73, 562
-175, 473
95, -303
454, 229
242, -500
242, -500
286, 374
-113, -22
475, 965
475, 965
-514, -945
-429, 131
-429, 131
498, 327
506, -392
541, -810
541, -810
492, -279
492, -279
-347, 438
-263, 468
797, -336
-412, 879
-412, 879
-241, -210
-935, 354
45, -28
225, -984
68, 89
68, 89
-331, 951
167, 319
-283, 103
-283, 103
-808, 146
-56, 616
460, -653
460, -653
-972, -34
-972, -34
-7, 655
-7, 655
215, 838
70, 635
70, 635
-153, -136
-946, -478
343, -420
919, -994
919, -994
519, 25
977, 642
-12, 326
-343, -819
6, 26
6, 26
930, 630
930, 630
45, 415
-227, -286
-227, -286
-987, -480
-718, -533
-718, -533
635, 995
240, 668
240, 668
-941, 16
-522, -792
155, -742
-828, -823
653, 139
-813, 954
-813, 954
-175, -731
-175, -731
124, -771
124, -771
928, 79
245, 413
245, 413
656, -911
-922, 963
-922, 963
-779, 922
758, 365
944, -976
-36, -34
597, 115
190, -270
190, -270
417, 766
65, 781
65, 781
36, 142
326, 75
-116, 660
617, 952
617, 952
-315, 564
-62, -800
-62, -800
780, -360
-814, -645
-814, -645
847, -271
441, 68
441, 68
-699, -726
75, -995
75, -995
629, -105
702, -236
702, -236
550, 755
-49, -233
-302, 71
-302, 71
-214, -814
-214, -814
688, -43
688, -43
-678, 336
-678, 336
-733, -740
-733, -740
497, -958
-968, -233
-968, -233
-369, 924
-369, 924
607, 357
537, -865
537, -865
-411, 468
-811, -746
-811, -746
-810, -469
-810, -469
-586, -86
-586, -86
253, 821
253, 821
190, -857
190, -857
-156, 740
-156, 740
-244, -324
-409, 646
-409, 646
-127, -962
911, 150
911, 150
975, -632
975, -632
-710, 149
-710, 149
-472, 753
-472, 753
-662, -543
-662, -543
92, 605
-285, -171
-951, 676
-951, 676
358, -937
358, -937
-255, -143
-255, -143
-885, -389
-177, 120
-473, 245
647, -969
647, -969
-917, -530
978, 927
-406, -847
-406, -847
531, 662
-942, -877
84, -774
-658, 246
-658, 246
842, -640
842, -640
816, -352
816, -352
492, 0
458, 732
458, 732
910, 174
388, 148
-326, -104
-326, -104
-97, -478
-154, 400
303, -248
-236, -720
-898, 379
-965, -22
973, -531
-33, -965
117, -724
24, -124
-809, 924
-809, 924
-117, 118
-514, -741
413, 522
-633, -304
-633, -304
132, 574
995, -882
-627, 112
-627, 112
335, 346
-262, 440
-262, 440
656, -474
-743, -269
-804, 175
-804, 175
134, 29
134, 29
-910, 728
-910, 728
-90, -555
-182, -481
665, 1
665, 1
-759, 790
79, 147
-263, 247
961, 554
914, -209
765, -163
937, -494
937, -494
975, -585
251, -342
251, -342
673, 517
673, 517
186, -730
186, -730
-790, -358
761, -510
761, -510
26, -832
-803, -444
-526, -526
206, 949
542, 842
542, 842
-474, 330
-4, -851
-4, -851
556, 189
-903, -365
-903, -365
-820, -208
-538, 354
-90, -281
-90, -281
-902, -258
-585, 959
801, 893
519, 799
75, -122
75, -122
390, 557
805, -718
805, -718
333, 44
-410, -509
-320, -5
464, 169
464, 169
-519, -496
789, -631
14, 2
14, 2
-481, 985
652, -299
-202, -328
-304, 93
-446, -610
-611, -345
534, -322
534, -322
799, 451
-585, -7
-585, -7
771, 971
771, 971
995, -368
-521, 182
-521, 182
683, 629
-417, 148
-681, 612
-681, 612
-989, 993
419, -689
419, -689
780, 482
780, 482
17, 631
-255, -865
-255, -865
-472, -145
568, -993
-20, 46
-20, 46
664, 133
-12, -507
-215, 633
621, 147
-977, 767
506, 933
406, -951
-460, -934
800, -853
212, -518
212, -518
860, -563
-164, -353
-109, 662
-109, 662
433, 353
956, -373
-987, 63
939, -125
939, -125
-136, -535
629, -676
629, -676
-126, 235
-126, 235
427, 669
974, -675
112, -420
112, -420
-469, 258
-79, -221
-79, -221
-936, -58
207, 853
803, 299
1, -623
1, -623
511, -313
231, 288
269, -189
269, -189
254, 566
254, 566
-373, 316
-373, 316
-259, -387
622, -745
622, -745
-48, 68
-48, 68
375, 416
375, 416
-32, 524
638, -894
638, -894
339, 374
876, -547
876, -547
-415, -859
886, 316
953, -298
953, -298
281, -609
957, -989
439, 996
-336, -907
265, -447
265, -447
574, 775
574, 775
-412, -536
-412, -536
959, 250
-546, 630
-546, 630
-163, 831
-420, -212
-420, -212
-301, 211
279, -578
279, -578
314, 247
317, -518
-596, -235
-596, -235
-14, 925
-897, 563
-284, 147
64, 384
64, 384
-811, -906
-263, 744
629, 256
674, 618
674, 618
926, -4
926, -4
262, -617
62, 135
62, 135
-416, 768
-416, 768
824, 594
824, 594
-685, 500
765, -275
-716, 497
-716, 497
651, -192
-35, -300
-35, -300
382, 210
382, 210
906, -223
624, 604
624, 604
611, -732
115, -50
-119, -863
-931, -830
-947, 199
-221, -386
-383, 15
-318, 66
-318, 66
-22, -289
492, 819
492, 819
-5, 412
-5, 412
923, -939
-986, -448
-986, -448
-402, -96
-690, 287
-690, 287
602, -600
602, -600
261, -120
264, -465
-772, -655
-772, -655
-816, 918
-816, 918
662, -991
662, -991
-71, -110
-71, -110
961, -455
961, -455
-790, -962
572, -145
-391, -928
-725, 966
252, -880
252, -880
557, -152
557, -152
-814, 510
-762, -791
96, 380
-391, -987
-391, -987
612, -310
825, -57
-870, 571
-870, 571
334, -325
-957, -755
-957, -755
-67, -51
-221, -752
-221, -752
133, 267
34, -533
34, -533
-805, 286
39, -341
39, -341
939, 858
-649, -641
-857, 506
-857, 506
-896, 194
-986, -408
176, 158
-287, 378
-999, 66
512, 843
512, 843
-625, -485
-625, -485
-954, 284
-954, 284
354, 799
354, 799
962, 569
72, 501
105, -534
509, 344
393, -254
37, 257
37, 257
17, -400
-402, -535
-219, 208
-933, -884
-933, -884
981, -614
980, -436
-332, -315
-332, -315
-510, -261
-510, -261
467, 400
467, 400
-710, 337
-710, 337
-299, -613
-299, -613
-17, -139
303, 442
692, -710
692, -710
-101, -494
-216, 410
-216, 410
-353, -140
655, 67
655, 67
-254, 928
-254, 928
151, -548
151, -548
-426, 467
-426, 467
268, 84
268, 84
945, 951
-773, -39
-773, -39
-829, -984
-829, -984
52, -588
-634, -437
-605, -139
-886, -136
-839, 166
53, -603
53, -603
451, 430
451, 430
904, -126
904, -126
777, 201
777, 201
953, -679
953, -679
104, 955
-111, 571
92, 210
92, 210
957, -288
768, 474
768, 474
-518, -987
-518, -987
-331, 997
-331, 997
-508, -302
70, -38
300, 881
-56, 590
71, -306
23, -602
-229, -130
-229, -130
946, 541
291, 881
291, 881
-259, 638
-259, 638
-669, -568
-669, -568
-869, 427
-869, 427
-808, 309
-974, -243
-974, -243
-182, -562
-139, -968
136, 798
136, 798
-835, 532
608, 155
608, 155
92, -597
-171, -271
-171, -271
306, -311
-836, -503
-836, -503
332, -448
-902, -506
-218, 692
-218, 692
-156, -409
-45, 0
-45, 0
-705, 179
350, -354
-790, 287
-790, 287
-734, 963
151, 726
-150, 151
-215, -860
-392, -363
-473, 5
-473, 5
467, 109
-144, 615
329, 451
-117, -785
-117, -785
904, -892
904, -892
492, 710
-600, -755
-84, -33
-84, -33
879, 503
-81, 612
-81, 612
406, 499
406, 499
-968, 834
-968, 834
-391, 662
-391, 662
762, 250
762, 250
-381, -366
930, 508
930, 508
-285, 307
49, 446
-439, 118
162, 411
396, 687
-396, -349
534, 240
534, 240
-544, 135
-544, 135
622, 106
-583, 452
-583, 452
-465, 517
-900, 902
842, 52
83, -574
83, -574
-405, 103
-405, 103
-339, -597
-339, -597
968, 537
394, -366
394, -366
-228, 125
-228, 125
807, -904
-225, 536
-526, -450
596, -419
884, 668
9, 20
9, 20
-945, -530
-945, -530
521, 814
817, -421
817, -421
232, -504
-434, 933
-434, 933
-462, 23
837, 595
837, 595
-622, 704
-106, 940
352, 440
494, -706
899, 912
899, 912
-213, 152
430, 425
428, 175
428, 175
400, 584
51, -922
371, -4
371, -4
728, -746
728, -746
-929, 143
-714, -741
-214, 928
-214, 928
208, -520
634, 672
-954, 337
698, 615
764, -823
764, -823
-679, -439
-273, -776
-273, -776
439, -152
289, -489
-441, 100
437, 131
437, 131
-281, 101
-675, -418
-675, -418
-716, -566
337, 124
595, -223
446, 201
-879, 36
-879, 36
287, -628
287, -628
-766, -758
817, -505
698, -172
698, -172
201, 68
-813, 565
-813, 565
-848, 677
-848, 677
841, -967
841, -967
962, -301
-854, 302
-238, -159
161, 614
580, -811
5, -700
-980, -874
-640, -623
-640, -623
-62, -445
-62, -445
75, -17
75, -17
-691, -90
-691, -90
196, -385
196, -385
-139, 824
-139, 824
930, 702
568, -539
83, 628
83, 628
145, -455
38, 507
-45, -614
476, 992
645, 26
645, 26
920, -256
90, 512
159, -769
159, -769
154, 980
-613, -789
-199, 578
-199, 578
394, 111
-184, 149
-184, 149
783, 631
783, 631
-696, 347
-984, 424
-984, 424
-552, 554
397, -106
397, -106
-857, -323
314, 301
314, 301
232, -457
232, -457
637, -663
-614, 719
975, -675
975, -675
554, -824
565, -495
-894, -188
210, -651
45, 719
45, 719
-167, 630
-167, 630
409, -519
-520, 226
420, 525
612, -954
708, -883
708, -883
596, 220
97, 241
97, 241
923, -76
-150, 414
-150, 414
28, 995
39, 564
39, 564
341, 416
-557, 789
714, -115
-268, 145
322, 962
322, 962
-218, 438
-218, 438
908, 558
-359, 753
-359, 753
380, -809
-385, 651
972, 564
961, -639
961, -639
-327, -819
-327, -819
561, 216
561, 216
952, -310
952, -310
668, -361
668, -361
-863, -937
-863, -937
163, -490
481, 799
481, 799
-135, -315
-411, -629
-411, -629
-523, 619
-523, 619
0, -760
0, -760
394, 619
111, 737
111, 737
-456, -288
519, -404
525, -349
525, -349
-114, 711
-114, 711
589, 238
-846, -222
945, -979
945, -979
80, -698
306, -277
-889, 708
-889, 708
846, -263
-120, 126
-60, -610
-60, -610
126, 977
126, 977
582, 375
-939, -259
254, 948
254, 948
754, 566
754, 566
136, -324
-548, -860
873, 235
873, 235
-724, -125
-724, -125
531, -385
531, -385
668, 450
486, 111
-147, -398
-147, -398
151, 400
-424, 372
-911, 36
496, 555
-373, 624
-446, 10
-446, 10
951, -926
759, -901
759, -901
348, 167
-136, -358
-260, 668
968, 237
-283, 931
-283, 931
-369, -113
-847, 550
-944, 292
176, 963
217, 537
217, 537
-768, -776
-768, -776
761, 620
-776, 366
778, 295
841, -894
397, 311
158, -917
569, -877
569, -877
273, -700
-140, -323
-140, -323
-303, 142
-289, -456
-289, -456
-636, -991
-636, -991
448, -95
448, -95
722, 334
-34, -63
-607, 331
-765, -214
-765, -214
-151, 160
558, -237
558, -237
-253, -218
512, -417
-119, -400
-119, -400
315, -732
429, -351
429, -351
-818, 764
-384, 584
86, -279
-314, -632
-314, -632
621, 994
-136, 944
-136, 944
119, -575
119, -575

-432, -80
-432, -80
-33, 391
137, -934
-360, 724
-636, 880
-636, 880
-308, -693
760, 906
760, 906
-480, -196
-480, -196
507, -867
-561, -521
-561, -521
-618, 703
386, -905
386, -905
-192, 413
-192, 413
154, -960
201, -514
644, -157
-17, 244
449, 495
241, 81
-817, -631
-817, -631
-785, 722
726, 86
-57, -301
-57, -301
639, 432
-322, 707
-322, 707
-408, 599
-463, -385
137, -478
292, -753
292, -753
727, 36
845, 798
845, 798
-236, -163
866, -234
866, -234
-416, 804
-416, 804
656, -301
656, -301
-938, 68
-139, -835
-139, -835
426, -389
426, -389
-446, 12
552, 152
172, -288
172, -288
772, 262
-263, -910
-986, -850
-564, 978
389, -710
-108, -200
-108, -200
-973, 655
-973, 655
-393, -100
-424, -531
-702, 597
-507, -599
-787, -379
270, -947
-364, 752
-364, 752
-406, 672
744, 59
744, 59
-178, -93
407, 447
-874, -215
-874, -215
116, 709
388, 595
388, 595
111, 556
580, -51
469, -745
469, -745
0, 332
18, 206
561, 530
95, -740
591, 843
672, 394
672, 394
317, -228
-544, -22
-544, -22
926, -919
926, -919
503, 144
-287, 843
-287, 843
805, -997
82, 47
-385, 888
-385, 888
340, -678
-850, -47
307, 546
-79, -622
-899, 430
-899, 430
-299, 733
-299, 733
395, -778
-921, -254
-921, -254
965, -960
965, -960
-76, -142
-76, -142
352, -235
409, 931
-375, -502
-375, -502
642, 294
620, -727
620, -727
-210, 372
-210, 372
96, 362
96, 362
-610, 626
-610, 626
-600, -181
-600, -181
-848, 200
300, -911
-989, -57
-989, -57
117, 350
893, -235
893, -235
175, -309
175, -309
-83, 24
369, -869
369, -869
917, 257
917, 257
-550, 497
-550, 497
991, -70
758, 489
758, 489
-416, 372
-416, 372
127, -779
127, -779
799, 769
456, 35
-311, -357
-726, 631
446, -415
446, -415
258, 291
-86, -913
-86, -913
-505, -555
766, -915
791, 724
791, 724
-636, -106
-235, 690
338, -592
338, -592
-189, -835
-452, -502
-87, -541
-87, -541
-663, -506
-546, -568
-971, 200
-723, 639
-289, -418
-289, -418
757, 593
-879, -897
-879, -897
804, 495
-83, -152
34, 69
-623, -280
362, 393
-491, -817
-604, -560
-604, -560
785, -316
785, -316
928, -528
445, -665
445, -665
-828, 516
-828, 516
-669, 934
211, -703
211, -703
-324, -428
-598, 874
-598, 874
-576, 594
312, -87
835, -710
868, 779
25, -717
25, -717
-267, 162
432, -452
-100, 439
-100, 439
-435, -74
411, 829
411, 829
-637, 538
-637, 538
-780, 776
-657, 242
258, -149
-374, 125
-374, 125
-622, -348
990, -24
990, -24
-397, -119
939, -978
939, -978
-436, 855
-436, 855
957, -974
-956, -676
-781, 652
-798, -837
441, -910
555, 533
555, 533
-374, 162
626, 267
831, -665
831, -665
-193, -445
525, -463
557, 507
357, -176
357, -176
34, 876
-894, -532
774, -306
209, -15
209, -15
315, 930
387, -840
-60, 197
998, 793
-466, 902
-466, 902
93, -381
969, -941
965, -482
-886, -559
-866, -392
-837, -325
-257, 936
-295, 478
-428, -201
-459, 983
-459, 983
840, 18
686, -429
686, -429
31, -754
104, 218
-429, -459
-429, -459
873, 479
873, 479
-63, -752
-704, 407
-625, -751
362, 803
358, -837
358, -837
-815, 491
655, -300
286, -615
97, 819
8, 942
8, 942
64, 561
64, 561
-258, -734
-258, -734
338, 426
338, 426
921, 331
921, 331
633, -696
-450, 749
-450, 749
-596, -851
-543, -780
-496, 328
195, -938
195, -938
612, -70
612, -70
-257, 483
460, 665
460, 665
-728, 582
-728, 582
-802, 508
-802, 508
-818, 531
-968, 421
-442, -141
997, 311
774, 961
149, -664
-647, -318
-226, -305
-226, -305
687, 537
542, 457
542, 457
211, 287
211, 287
242, 199
242, 199
-840, 863
799, 935
-177, 882
953, -501
46, -795
46, -795
-836, -525
-836, -525
-560, -386
175, 178
-618, 525
-849, 314
-849, 314
128, -895
-746, -360
-193, 374
-464, 181
-464, 181
212, -209
914, 269
-190, -741
-175, -800
-299, -285
-892, 120
-892, 120
41, 743
41, 743
-207, -314
-307, 158
-847, -287
-847, -287
93, 896
-909, -813
296, 687
296, 687
-62, 246
-62, 246
-695, 151
-695, 151
-607, 715
-530, 350
-530, 350
-673, 693
-673, 693
-742, -843
-220, 534
-315, 311
451, -772
451, -772
-176, 12
-176, 12
82, -163
-584, -581
-164, -493
-164, -493
769, -978
698, 258
-283, -453
-281, 133
876, -77
727, 806
271, 391
575, 11
575, 11
-767, 177
-407, 845
53, 678
-485, 256
-281, 123
-281, 123
-250, 521
-250, 521
-348, -254
722, -158
807, -593
-523, -959
-523, -959
389, 234
389, 234
-456, -684
-456, -684
-821, 110
415, -487
415, -487
312, 42
-145, 893
-145, 893
-212, 973
410, 473
410, 473
-850, 261
-816, 550
620, 32
-602, -8
-921, 757
115, 112
696, 74
121, -181
-833, 399
977, -465
729, -375
233, 513
233, 513
968, 37
-492, -479
-492, -479
-261, 830
-261, 830
488, 897
488, 897
-565, -586
91, 533
91, 533
780, -619
-323, 834
21, -194
271, 418
394, 737
-316, -553
-778, -656
-778, -656
974, 108
-443, -643
-443, -643
71, 429
71, 429
131, 866
131, 866
245, -343
-74, 718
-869, -102
329, 751
329, 751
136, -21
136, -21
153, 474
153, 474
-42, -861
-598, -401
-598, -401
431, 951
431, 951
-520, -639
-400, -936
174, 428
401, 620
740, 238
-132, -123
990, -379
990, -379
-919, -339
-719, 785
-435, -719
498, 79
498, 79
-665, 271
-435, 964
-435, 964
-544, -494
-544, -494
352, -673
-702, -707
-574, 832
-826, 228
-885, -238
-885, -238
-351, -136
-351, -136
-428, -287
-93, -964
-93, -964
-648, -495
-854, -700
160, 994
-45, -619
-45, -619
-951, 200
239, -513
239, -513
-441, 860
-242, 344
-242, 344
453, 898
-771, 306
957, -636
957, -636
699, 968
453, 210
453, 210
247, -789
367, -9
-214, 394
-214, 394
-421, -177
462, 438
462, 438
445, 31
-325, -162
-325, -162
716, -946
-495, -193
676, 993
676, 993
332, 180
205, 38
205, 38
-292, 183
-381, -863
315, 540
352, -77
-149, -762
213, -776
704, -35
64, -577
826, 122
537, -342
85, -501
85, -501
357, -331
357, -331
-805, 616
670, 344
291, -481
-287, 566
-37, 90
-37, 90
-887, 31
-887, 31
-751, -217
-293, -472
-7, -415
-7, -415
559, -405
-27, -529
148, -301
33, -301
517, -390
517, -390
28, -519
28, -519
-269, -318
780, 699
105, 880
-807, 623
-807, 623
-624, 291
-624, 291
529, 315
529, 315
-856, 545
-856, 545
-729, -751
627, -779
627, -779
120, -435
120, -435
-830, -400
-830, -400
719, 832
22, -423
22, -423
472, -76
472, -76
693, 667
311, -376
-151, -110
-151, -110
547, -52
-806, -603
-372, 377
-158, 830
-540, 261
-540, 261
-300, 461
-300, 461
-511, -945
-511, -945
-305, 498
523, 708
337, -221
-890, -726
-890, -726
-610, 98
-421, 579
-972, 276
-972, 276
-579, 212
-579, 212
-941, 8
-596, 260
-939, 712
-981, 348
-981, 348
551, 848
-780, -700
-780, -700
298, 80
929, -909
818, 214
818, 214
-275, -329
-275, -329
-858, -308
-663, 466
-663, 466
218, 470
218, 470
-975, 926
-975, 926
207, -601
207, -601
471, -504
471, -504
-280, 199
-280, 199
906, 910
906, 910
94, -982
94, -982
654, 172
941, 535
941, 535
-823, -610
-634, -530
-600, 504
-600, 504
-472, 110
703, -470
950, -180
950, -180
-94, 428
946, 652
946, 652
-904, 318
-904, 318
485, -600
485, -600
826, 146
-538, -750
-538, -750
-813, -97
-790, 911
138, 501
-792, -338
-376, 243
-376, 243
473, 467
-903, 0
-573, 577
-573, 577
649, 283
-389, -724
-389, -724
-965, 259
-965, 259
127, 445
281, -351
-37, 642
579, 18
579, 18
-448, 709
-749, -841
-749, -841
874, -84
694, -285
488, 497
-892, 664
-892, 664
-431, 878
-431, 878
912, -373
-71, -91
-526, -307
-526, -307
-597, 384
432, -546
821, -960
821, -960
-843, 670
-273, -751
-754, -347
297, -762
248, 794
395, -499
-575, 335
-575, 335
-755, -407
-755, -407
-553, -184
-553, -184
295, -388
-196, 698
965, 772
-791, 996
-791, 996
764, -213
764, -213
801, -58
436, 880
112, 51
112, 51
-855, -156
-855, -156
-602, 38
380, -483
576, 314
576, 314
643, -68
643, -68
-462, 322
-389, -332
-627, 472
721, -516
721, -516
-106, 737
-106, 737
-173, 190
789, -278
789, -278
132, 292
993, -953
993, -953
107, 212
555, 581
701, -917
701, -917
208, -764
208, -764
-687, -700
-687, -700
154, 231
154, 231
-45, -735
183, 977
-479, -275
-335, -797
-335, -797
645, -119
645, -119
259, 793
638, 879
-775, 14
823, 546
823, 546
-310, -642
791, 375
-844, 6
-844, 6
670, -604
453, -263
453, -263
640, 717
-402, 877
-114, -765
-919, -675
-391, -8
-391, -8
-362, 525
306, -263
-355, -6
-355, -6
-314, -713
867, 929
867, 929
957, -222
957, -222
-719, 434
55, 628
55, 628
-137, -54
-579, 957
-849, -591
867, -692
325, 788
-798, 10
-287, -862
-121, 571
-121, 571
812, 781
-539, -851
-539, -851
608, 577
333, 187
333, 187
-24, -943
705, -654
-923, 774
-537, 468
-537, 468
533, 439
533, 439
-459, -291
-459, -291
-968, -827
-208, 326
-821, -335
-821, -335
-181, -141
-181, -141
320, -222
320, -222
615, 792
615, 792
635, 297
911, 811
911, 811
-57, 22
-568, -843
-69, -813
162, 711
-632, -95
-937, 426
-937, 426
-311, -546
-256, 179
-106, -696
-836, -422
290, -681
437, -358
141, -283
141, -283
537, 168
483, -269
-433, -231
-970, -503
668, -261
388, -534
388, -534
98, 208
-956, -802
-956, -802
600, -704
600, -704
-323, 418
653, -949
653, -949
-957, 394
306, 591
306, 591
571, 14
571, 14
998, 113
-682, 662
171, -402
171, -402
275, -380
275, -380
-410, -216
-410, -216
-129, -15
-766, -977
-486, 277
833, -472
833, -472
845, -279
845, -279
-554, 563
-554, 563
-757, 266
-917, 944
-917, 944
492, -684
50, 256
50, 256
-753, -404
-753, -404
-288, -283
-288, -283
272, 665
272, 665
-763, -976
-98, 433
18, 627
169, -129
-777, -704
-777, -704
-765, 25
-765, 25
462, 383
437, 453
126, -559
126, -559
970, -247
970, -247
-12, 708
-12, 708
-773, 975
-773, 975
903, -810
711, 290
711, 290
313, -891
-758, -22
-518, 875
-517, -270
886, 465
219, 111
219, 111
-762, -919
-19, -595
-19, -595
-594, -193
-594, -193
-982, 193
-47, 580
968, -299
-576, -473
-576, -473
874, -313
-137, 171
661, 224
-408, 464
-408, 464
3, -906
-204, -933
-204, -933
-484, -296
-555, 492
-555, 492
-729, -338
-959, -551
21, -714
21, -714
-454, 368
-454, 368
798, 768
798, 768
845, 660
845, 660
-982, 820
-766, -790
-548, -888
-548, -888
-26, 510
-375, -33
-407, -993
-407, -993
-74, 802
879, 352
879, 352
110, -76
-751, -903
-751, -903
712, 316
712, 316
-308, -176
-559, 326
-399, 985
19, -834
19, 294
-418, 447
-418, 447
931, -590
931, -590
-866, 423
-866, 423
45, 678
-294, 262
-294, 262
-532, 343
-532, 343
803, 113
803, 113
-198, 725
421, -716
153, -143
-191, -26
-875, 161
-287, 760
-287, 760
91, -861
91, -861
558, 96
558, 96
-647, 381
-647, 381
-358, 792
-102, -532
-102, -532
400, -907
235, 956
-46, 12
799, -413
799, -413
-376, 26
221, -238
221, -238
419, 843
419, 843
-849, -271
-849, -271
-45, -721
354, -896
-236, 632
-236, 632
-611, -990
-932, -447
-932, -447
-466, -565
927, 690
92, 752
92, 752
845, 321
-689, 674
-689, 674
967, 264
967, 264
915, 420
915, 420
-907, -456
0, 114
0, 114
-940, -957
-148, -573
216, 3
-446, -789
111, 987
747, -468
747, -468
-849, 973
-105, 125
-105, 125
164, -624
164, -624
533, -473
53, -15
442, 274
-298, 210
-680, 928
762, -5
762, -5
83, 808
697, 734
440, -847
440, -847
-552, 583
204, -70
-181, 571
-61, -611
910, 548
910, 548
-255, 840
960, -573
-267, -858
-267, -858
-459, 184
-874, -383
617, -286
268, 533
268, 533
389, -528
944, 414
944, 414
-351, -142
-351, -142
-904, -790
-904, -790
806, 347
806, 347
91, -545
419, -944
-611, 967
-591, -715
-62, -377
-62, -377
-976, -884
-657, 520
-397, -462
-848, -219
-848, -219
321, 412
321, 412
28, -481
110, 371
179, -528
624, -236
624, -236
-860, 799
-482, 861
705, 943
951, 117
-879, -703
613, -409
903, 758
903, 758
212, -247
388, -408
388, -408
791, -669
