5000
58897	266419
399695	107132
149688	370143
433180	168748
55484	473165
56841	355617
301602	238731
330144	459899
400846	67462
351175	455302
402081	305012
70985	448394
85625	369530
66189	81744
342944	448551
59002	189324
158281	160113
429231	43610
253827	135178
478472	344501
16338	497945
341212	390230
332119	292161
324215	215374
230769	90689
46555	457409
339660	54860
408055	236024
23909	219771
66962	53246
386561	390896
278199	363068
444932	327530
27709	71422
34787	460475
80116	124603
367643	420617
451496	216444
220678	5973
387215	303088
314796	28348
54825	19539
103441	180451
190225	315830
185280	65138
176523	359092
173332	243570
484937	160947
336955	390076
160614	455709
219206	222139
428930	6115
222765	403291
280958	498473
424719	199086
306048	272748
391325	470147
496620	149303
145531	303250
146622	405579
32623	271060
448719	125936
50932	409359
481273	369294
125929	295587
474059	474646
139937	224629
196231	2425
282911	407390
119643	81271
257134	345683
378599	388782
117932	206919
361692	412766
88602	293884
393286	257086
363526	246598
345006	270999
82156	370557
351758	111588
27872	457917
457695	472966
391339	423698
263401	164500
275858	169398
125605	174403
211872	43625
345067	111000
392436	48279
443908	237449
377787	221551
449995	54902
429609	103746
447639	462493
150941	110006
166039	102491
308348	399682
149863	48317
181123	66883
142938	78642
446660	124532
234094	169796
427821	436479
491472	305604
387366	44585
31237	262224
155348	244658
150961	81448
317139	197176
321674	477318
233999	463807
303027	195477
11419	360673
21579	44764
77163	272059
403513	306102
140106	152946
240338	457428
229051	21750
34096	120123
447043	134555
422620	403618
160089	392512
361530	99185
386255	36518
35463	479157
29785	368182
481126	269840
439391	474935
82062	198833
313531	353574
184322	266959
304523	9648
158236	75118
60645	359543
371256	254891
405816	379147
394135	87065
7769	398071
228486	57126
224507	60483
452917	208504
291035	461291
141544	313503
405860	256317
358226	455661
186206	349251
81754	99379
193193	294314
116445	142692
20411	188369
105950	467605
222301	164832
440743	207251
341269	68401
382875	394672
186208	298606
43807	468963
312591	425383
166268	374380
94918	206571
493379	21574
392901	324450
350850	44891
34976	152185
422135	25833
302031	187997
158750	55866
53970	211258
459486	350535
322151	201917
306096	378483
138515	353455
473346	154626
417999	189761
362871	147153
221214	165635
249779	226470
360016	379401
384465	454917
62032	454382
132794	463618
169787	276738
387077	208791
189915	259564
288237	438710
182689	419279
492249	106221
335659	65417
426192	217157
289868	210545
473821	478592
132073	266329
317796	226481
141953	107482
227158	453418
295070	461706
132043	85764
164567	233112
393501	222858
456076	23729
420908	57294
114119	353700
455290	331699
348983	327282
294761	95617
270058	482157
437310	366070
471560	316574
391872	24148
403316	267142
295250	220721
150944	93281
295737	284754
485480	380893
192777	111205
424038	77375
427063	186686
492039	187972
237311	475125
339239	172173
319352	391304
386547	292750
418173	303595
496041	456341
490932	196840
388095	281355
139893	134269
229714	89395
108230	386128
83046	445427
372913	300036
178884	225904
316186	74703
311082	273473
188413	440101
336221	333828
29949	20932
361903	291036
304696	415586
266250	295150
379594	108761
389092	280042
489708	129895
310407	229125
34099	413203
206418	388042
128318	154591
97676	344735
129318	412043
464480	153898
91075	420787
86812	193118
439196	401157
173539	96156
170132	33017
57339	49925
175960	246628
290988	392124
95097	206629
320033	290636
294356	495739
134196	341528
234915	411835
306426	416418
115172	250491
379161	444519
239189	240463
379146	79643
96313	5690
192043	208167
439995	395393
82851	256078
327600	378108
44577	227738
59740	279234
221266	283376
390044	179247
368356	344214
50810	261640
329576	496429
5243	82962
153863	49021
266158	455352
444795	374881
160044	471
157886	117170
297795	230668
356863	207332
454854	459829
271231	115314
307732	328042
459250	484338
63245	431403
413578	191639
361423	30044
366832	26519
421393	328018
23878	5026
60160	395160
73770	458028
93957	111399
444745	483033
391295	94420
74737	101652
342840	49848
78499	208268
405880	26794
411300	36156
247770	205804
181271	175630
449692	54669
156357	251701
246668	455423
221590	391403
158240	216363
295792	143283
325371	175328
64034	462166
92473	287303
47760	362354
200499	55937
153777	427279
420672	391414
167006	384440
368583	328428
351493	421487
343515	290358
91517	18201
285841	259214
18081	126854
175748	333298
436664	484088
103225	476064
302787	280013
338460	369686
295782	239942
300948	490909
230761	487063
479183	71497
427520	290576
278590	359564
192357	23882
16094	405223
373278	473550
19632	264904
493846	399190
237138	227363
127104	72913
23404	83142
316312	51540
344782	208531
449503	285156
490477	45352
455295	268860
357033	271090
194826	450017
385003	481520
316127	257416
263271	310684
285008	139718
394160	58421
408406	314955
242382	407016
284261	150692
282619	389539
467958	268287
349781	181503
447836	355133
146391	89748
77409	175264
198313	340552
344626	179678
417796	301497
427613	317080
107409	215664
351814	251705
405185	372077
431389	52612
182927	8007
461068	111940
25688	410576
267537	316692
120909	341626
466151	498049
460394	124377
4883	275085
298030	2013
57844	383099
338068	179397
86525	382128
353993	291196
104765	488750
480169	32181
276849	99914
89556	418919
213759	37445
330904	25146
250543	178529
465684	463103
474711	234236
356512	153555
442849	373440
61562	339811
324721	22579
75955	247605
302810	364273
479469	176376
110653	183246
420283	10254
73345	268272
350392	370908
124672	144822
74986	427863
148549	455318
312890	27428
472166	483911
328433	237855
324195	96224
497706	362546
30182	161289
424332	331526
211267	350630
318308	25250
333514	16768
339848	276173
167178	69822
355895	390752
85600	31701
83128	110016
293121	69756
131814	196484
262629	53263
935	71818
108948	287657
254318	192373
414164	320085
383063	99028
441438	79753
140185	194470
241559	113284
190999	460781
453476	305740
306429	371710
469820	483108
472168	338027
36217	241329
269244	83869
427274	176721
120925	134717
332925	312543
299284	93992
383767	284277
97700	270245
206849	474165
185284	408144
107819	291986
353856	64999
452310	129393
100426	72982
174728	100574
415230	1769
155347	242061
374497	311111
19369	183664
476806	28738
244530	331783
394341	423578
371235	292941
317125	344341
193407	385183
40980	195023
242219	187374
351068	214281
68252	232419
194233	97972
112315	320450
472419	272460
212567	213019
12774	332814
297233	292135
208047	412669
245501	160009
23788	332308
492992	396900
45422	331112
167333	199309
440947	7339
180236	61296
153940	251131
36520	141017
424991	197582
314384	102763
177539	230065
124920	313674
345410	395754
228114	340761
310519	296390
418102	388333
262844	39776
248025	111417
38087	240738
416692	479741
225482	476582
63127	97626
388054	466092
163992	189014
29822	307292
495101	484485
321400	323631
188002	190599
63010	435983
316286	418577
187675	150862
179712	303184
348072	298230
18492	210464
33707	112180
456566	450002
353134	229110
403355	228704
230435	417387
368437	333500
310282	251295
60735	70118
190956	216576
491431	371010
72131	409807
444808	129373
384463	254844
235498	14364
65579	168054
421442	441602
117307	117492
23927	16429
136274	165677
186847	37832
395135	289287
499339	382646
482171	314019
347644	240880
8444	443642
19785	330617
485996	434360
145748	236796
470034	82249
179641	392940
136937	390106
151936	235643
386780	320885
495134	265138
311470	329479
213198	347021
360737	353159
225358	439899
191124	54886
15604	429928
468817	326567
370725	11137
492226	424687
39843	32074
392046	358656
194344	24109
52307	454807
66371	240808
185262	393152
479569	73972
383350	375385
414746	359884
349294	183332
127880	159156
379662	214979
359929	462059
31207	57261
333937	483511
8047	92159
458736	264095
329285	471819
185835	419665
219645	263807
387614	403670
289374	21258
292557	60909
401000	339442
284130	258390
311939	355974
219130	470898
243190	217745
60056	86281
93582	465123
437551	21439
5687	48353
185818	9051
397049	372945
222885	42640
23750	288428
396515	284911
310137	367128
445527	63391
321475	161709
223458	453079
247230	403729
87351	251805
255917	182367
368711	439950
97449	494204
121736	402265
406234	342435
379701	235403
391665	221165
61692	348645
408912	17573
400325	341080
413921	214529
101926	336576
254936	159839
451690	86951
363648	200904
463600	14622
440832	152620
386180	73365
210906	486805
159106	483696
292059	395536
444039	427948
370630	124267
238590	209927
17420	118866
12955	8194
465691	56852
456584	22132
258012	296998
135087	114432
196595	57355
487601	110341
479590	294383
201433	73043
316518	322871
403606	124957
182524	471869
325866	40921
413801	32465
113474	190744
70446	128761
386153	497318
130458	226633
484288	290826
410633	195948
16994	292401
233905	479828
148865	195977
289530	188880
330801	280287
177030	199534
272542	134221
411497	19010
235040	388032
220289	73707
261858	341621
193945	233968
263568	440385
268910	452750
310	80582
459967	471938
471374	349994
176342	87898
163882	377412
373516	226881
100918	5449
291186	224992
169215	88388
422180	168567
287695	63176
376403	80265
33644	478762
336016	24531
68191	338299
159186	82748
489498	192616
316812	474886
217096	495652
479452	357320
281042	304813
121307	38095
64491	139868
485738	176511
78131	359660
330885	308008
134818	51666
36004	496399
438340	286117
242680	158677
440918	293852
324206	434248
74642	448308
191999	210668
366532	223148
33711	16509
327842	150584
84208	279691
245341	432095
285708	381676
62629	136822
294761	117110
484778	172252
75471	454310
233951	300995
75176	219456
147900	120817
3041	33643
112532	5061
117648	484678
119833	211508
83576	433918
242478	63557
79123	405686
387313	212542
447606	310751
434255	18987
37660	32891
315871	21654
40103	125824
193386	339375
64713	147098
380324	105249
259806	426633
390320	320653
303631	428017
9527	83630
193813	312878
176190	83578
480573	86230
336184	374939
239755	398196
270480	381947
163389	329222
451238	55428
384107	203079
308726	127180
481142	232724
155661	429983
281852	16395
149818	17571
243696	349977
122752	251326
83153	339634
55105	39296
453360	247224
12861	105403
440436	423783
310347	445617
495722	24489
116150	276933
123620	262253
94855	287392
338614	157044
398282	350815
434310	483002
275656	7013
471234	265499
223435	390813
483711	272743
425735	380355
489478	354380
326028	421213
81411	131881
107810	453708
385463	326295
149786	313669
338386	44689
311217	428615
470545	77149
232467	13868
208703	33952
249301	23747
135695	176210
212374	107672
12257	248980
69652	300414
66416	478219
324271	44899
497965	455060
61447	440333
51249	287320
221592	20131
194738	272398
242093	239408
100739	142981
459244	109867
451463	76891
430045	306683
123068	438006
281794	18131
364465	319580
58417	386736
311652	440674
201993	168966
242148	402656
202436	350054
408098	410382
308256	52328
355733	149331
134752	316779
51478	221707
446246	384000
302700	137498
341264	238461
198929	229375
146457	349020
498300	121885
224614	8415
420023	464386
380236	1385
158900	43011
4846	367489
220508	359150
53827	141756
154715	208535
40416	246643
362489	251133
490582	137144
226351	234704
466588	296200
137367	176268
45735	132027
444132	94800
50101	275205
307489	335782
391598	229758
166548	185048
44485	98346
473459	487330
468180	325479
81661	35455
280230	463810
364124	208321
446408	335760
456582	310936
460426	386918
454011	235225
251200	99190
410122	389339
18085	484013
357560	215054
206230	161996
198215	234842
313204	63704
85235	6059
18891	160391
357981	225246
426164	440116
71490	206722
402122	430021
264399	180831
156553	162855
379949	495152
69229	81843
79263	296758
327483	361620
408218	490803
452481	53806
282773	441351
65436	456700
156463	105337
13222	84192
462809	207605
345960	90533
250016	100579
357072	46461
39297	246658
26534	388330
336987	314262
477377	315190
220119	407317
39891	66686
444274	81672
381290	480717
226552	409851
76878	273257
436711	392311
272186	337468
86944	158398
242805	159549
129285	393010
251957	173185
415650	276595
354583	74590
432317	399564
283587	21026
368829	40872
17290	109083
13138	167848
475886	147912
102218	165065
50242	159803
360926	146141
76571	488814
93888	36763
5556	358640
417176	425480
341055	37351
346151	348256
189377	318421
293021	103948
30369	149100
370689	431257
305362	210650
9126	234839
77625	420316
363811	320269
281914	235370
341765	261607
334624	387434
281781	141393
304893	169427
17796	426308
496305	335058
163325	350748
67022	165083
382392	371170
172987	189922
422861	449287
122435	478366
104157	138268
213289	309142
449481	247232
144008	50998
381485	232378
264066	179394
329054	230975
454793	442601
355428	439709
485958	325921
444586	211355
447880	108496
374374	369978
255214	71983
152206	72784
338299	335220
287344	406865
403291	269151
22339	101802
323224	205939
273494	4906
464000	133038
376092	272176
377122	72222
363071	385184
205181	405556
329177	372328
195575	429837
415824	47443
488054	117443
174659	99255
308735	265710
220943	484463
3379	281415
389477	497631
378041	387757
145356	76831
231286	484804
21228	152502
443499	134128
7427	379622
49137	353469
417403	309642
217009	382293
236262	217115
355048	354295
227369	41817
156194	400520
477366	275776
101493	278623
344080	418712
407289	490045
25571	258181
298471	231782
76962	244750
354484	415686
342377	46124
143897	469729
8720	117513
84319	481669
170751	103601
21111	264133
134232	475413
8945	253071
290062	281314
463733	423202
249424	474157
356113	146015
77535	444965
62783	140010
3343	430340
351328	356128
51533	381351
334079	94600
156038	57313
142958	498309
55226	138247
272531	361197
265802	390266
389881	160120
319727	422739
8910	134664
94418	126158
28273	284771
153066	344202
205709	140275
110614	144872
236513	80677
286739	273392
291960	47536
108297	289974
211239	145591
295841	452164
456986	192524
444814	26998
195698	10379
3717	173025
245041	182113
482135	388363
147555	242148
101096	86195
303414	424249
52463	131200
424651	259557
448188	236734
227026	387915
294843	280332
469743	16825
466394	101555
40040	471113
295861	204732
213600	412932
17231	133917
109431	84203
7672	55738
433833	393005
436527	288400
26874	271917
338033	115073
207134	248023
31447	454111
375372	374593
202031	455475
448676	302168
254623	169675
385730	117460
115747	316394
109062	394388
248191	89135
135728	325967
131656	288460
469838	238980
366407	59174
499695	86576
119639	430977
67118	207632
465907	13559
137890	291410
165588	117759
215239	208321
429179	224255
116906	255303
238480	161205
416288	4094
325902	65242
166715	89170
348672	284152
228917	340048
124553	10636
413272	459562
430462	281003
163869	129594
200344	2450
403277	218192
150228	13425
146838	409006
77637	324804
369049	336123
333293	127762
416924	377897
93346	352714
219342	272781
290028	244680
86654	211015
160163	437412
305670	269771
24064	305302
315657	284141
493705	67324
32195	307896
18324	79080
83865	297844
57605	300645
328519	399156
13218	436952
422689	129716
273734	458468
136011	452955
61032	228050
7179	25589
89207	18677
65764	337709
362779	275940
336189	339697
43421	193105
13703	495179
290575	402111
376987	459908
356699	239469
40617	163089
145717	408296
274200	430215
221575	42922
386668	291839
448533	7821
45159	451254
236532	309727
358582	146162
439087	439012
278442	220367
159191	58542
225539	317565
77965	10459
53324	69457
256808	300427
159286	497350
262107	211955
18745	9166
107864	164892
321243	366727
191301	315701
33554	197914
232672	371654
275253	264216
97745	347485
394509	73030
159074	328962
246675	413386
114850	409562
345461	493562
435443	163721
57630	454484
446039	360084
158356	473856
195095	449062
374744	394376
217114	494307
5047	23971
430034	330464
160925	450299
273019	402840
141933	360165
115791	498003
7584	383946
206704	466438
352318	17276
166177	56429
305407	69305
259857	67422
40644	360877
238946	472961
83504	192732
55711	457506
15955	249489
486842	61664
91619	131935
270405	177032
316605	243455
436425	19559
170882	241013
206303	273964
479812	40927
55349	129029
142842	16618
44570	356630
486674	141772
386794	342431
395512	175022
289047	393043
30360	33966
499383	218082
12809	10452
29053	351649
406382	127370
22139	294018
37982	147230
462440	441590
287686	4918
252072	41304
178089	227624
247348	133996
243874	177183
5367	307953
490141	82438
148023	332576
343159	407434
165033	465952
488952	224668
475928	135125
34922	441276
53360	399116
398593	296719
426371	32824
169723	204812
390373	10960
284155	121808
450103	327065
56239	266576
388849	209514
175331	335015
470053	178772
125733	102340
363776	432891
56963	106378
382749	141895
177277	83772
7397	214291
436562	405076
111343	332989
138705	316906
68726	414801
11148	105976
414348	256952
419298	177840
44701	205905
249544	125771
190160	340247
54304	88974
309136	31738
413905	277202
253012	197560
288371	203758
113230	491687
268990	280717
258089	256713
316480	93576
102348	41791
348791	399250
127261	425162
223805	10606
33574	158299
46990	64699
210343	472747
294485	457926
355260	273856
276831	246015
164629	191853
430658	411474
367571	342501
194371	323387
417436	221825
253144	423900
467687	1614
104879	20218
28068	203393
449306	17915
71922	123831
406470	296179
70283	50373
39478	442242
273394	166743
421089	347250
92446	399418
216740	62949
239256	446020
363253	197287
433098	60261
295242	127684
130859	151426
425656	379080
301786	116103
287265	217093
166433	222771
401200	193078
150249	104868
70181	298483
485174	484074
3869	445964
207000	424177
481282	328281
261635	444765
412133	4305
265471	455963
367331	392136
30115	186928
365897	93213
354804	153440
4950	336826
225758	372760
147321	105291
94400	318560
343701	169445
38675	71775
444562	307155
202108	278354
386838	66982
151050	456714
115540	426757
466645	370309
189206	430766
102457	349209
34755	430289
157101	32584
47631	410246
94347	334057
23067	266380
420293	78802
90980	116636
2631	320721
73651	70720
474102	480759
218667	105540
240925	74264
277591	74075
343415	166756
265	104570
398932	56454
404576	271325
453978	227639
177292	357067
88414	434267
418145	488883
157470	262541
225404	469408
324820	411300
449309	285913
460130	149511
84340	225661
411313	81868
75263	387657
156395	332503
142524	241495
213971	314952
480624	30930
401892	231677
213938	466692
135617	198815
169450	314317
336107	117466
149876	68558
244366	367821
38139	202536
90126	469002
92040	280650
431760	39432
304016	387132
34347	269792
474635	68102
109533	10261
271497	344982
499346	2523
196578	445511
185402	379914
394673	104462
81302	198670
67058	154611
265626	304376
77186	43619
37514	266038
131402	200050
475107	410864
338460	100273
278035	490882
423640	299058
14959	49117
306149	342285
296958	121069
443093	135681
102631	312147
112506	439894
331693	444265
30388	427003
449387	126810
438945	337671
334032	59650
136117	328665
242987	3057
405099	434766
460894	209945
447152	439256
261366	429117
32169	321035
497498	296923
105870	125406
141154	306139
257938	328900
274446	29277
365036	28474
249442	207993
299839	421704
8268	95633
349264	225872
304144	219353
400646	113041
353982	162973
235551	59182
78936	471474
78251	472255
64500	181420
245522	15207
83243	49842
233498	108959
40691	133748
155464	162841
302946	37379
122219	485229
233979	84443
409806	157683
310977	426978
313647	161633
478582	156326
276211	201669
331206	306685
73993	356752
116285	249257
183374	173900
1823	325366
17203	90204
24003	76516
97515	306168
182158	381669
449788	186435
421292	307699
287333	81153
310151	351841
296649	351570
237118	350345
441319	200713
454896	238783
59301	321781
461280	15865
283922	194962
497179	209372
147275	490708
421083	252901
474460	424666
360551	427730
143552	41235
132348	265249
373229	99252
329534	377499
452148	13996
355922	119764
190836	41371
265097	25274
268108	228914
267807	339541
495337	206058
313606	323653
48198	343324
370935	48271
222359	425334
336097	188260
310561	16798
342569	424034
364211	262795
309721	185344
2889	61289
498789	472032
268537	447421
63937	363339
205264	380925
404237	201076
120314	214701
464712	112507
486863	20544
282820	390643
191633	318001
125659	199207
431829	467705
254077	112013
152599	355806
365377	495254
217135	134253
418693	187965
369615	285888
234873	421319
43166	238460
264392	460741
285003	178390
482384	186668
359129	256295
106834	182137
66257	261551
12445	336964
48625	147540
420385	249127
9117	29132
404831	298381
339359	166003
386336	228675
40982	176991
402975	416983
80445	488629
361649	149810
357770	88094
405543	445472
453210	408101
423333	47595
89943	262322
437291	413729
292320	10409
206007	404352
350142	46235
394312	52231
110389	362163
241054	164483
99223	176520
499373	420087
177660	401236
20110	155886
134388	83150
357906	253729
327920	420987
107830	376318
196718	337439
365073	322839
154154	222752
267080	153966
402845	247799
47866	438988
430586	129297
286588	162970
377046	126305
323829	20153
150268	180968
44196	172420
29436	385220
86609	264222
444815	211078
404574	25918
192130	432161
308907	137865
98102	25039
452994	497741
188152	230064
23328	335295
112898	235827
458264	356477
444399	388660
479124	351480
497693	152403
472056	289070
315	143610
499578	213158
192842	247150
253686	36821
334314	460440
59862	86494
178201	459277
197389	214269
340033	215481
86110	362077
77884	114597
221054	284912
11242	149317
369370	33427
331101	201114
118384	206499
385190	358072
448182	198711
117435	447207
409282	353199
161129	347342
460850	495476
254174	129987
176881	66799
448372	243450
409654	8581
346872	47511
418075	413429
41338	351954
271386	164624
349325	289436
173073	460324
78252	474217
11133	16167
452374	288443
405031	60852
294597	372977
461526	264719
152011	131698
386928	96836
105305	91533
88726	16873
103590	327472
423289	77469
80301	408231
423147	312449
193964	228445
89486	50248
157160	276932
281552	179251
478561	486799
200657	282095
244680	389693
220449	370759
229782	330963
308562	85244
220063	459925
172880	282972
400652	23847
432615	295666
393458	308825
390739	409087
245641	184611
137541	36212
479072	428752
358684	441978
386218	230319
184144	472354
36940	51479
212259	113548
310585	114262
440737	167
303014	23125
103627	62197
150947	140178
21713	207822
193105	444368
426408	75885
409604	499988
212511	451285
472703	130251
235589	53268
329149	139713
419519	328444
480420	456710
421644	452161
497176	257695
68391	193108
431844	129373
383091	25491
43171	270437
43429	371598
437600	17480
396929	131551
379858	321268
76378	88785
153958	144067
129485	300287
463476	262405
80912	212870
410095	317315
275005	13890
420655	312798
174714	422341
116475	319827
230223	460006
113916	259509
445891	485498
21391	122323
199703	392716
336096	75785
89372	405494
218734	329705
499300	164653
73648	6761
487385	35362
473534	43213
455428	391374
204400	211039
225093	289307
492864	460527
375191	407259
280830	488773
40398	365227
309377	40017
414432	237051
451620	222015
395228	261646
314979	86516
348856	97749
114701	106358
358139	265987
254104	113352
812	323730
155333	487117
87390	435282
199373	132531
361916	20386
366180	363538
78924	151561
85517	484286
223609	276036
269881	119541
120682	180438
147691	226774
337126	121872
227666	483863
454516	11714
316854	239301
428630	289395
140306	353309
62380	364420
182975	144010
151394	194946
115644	426247
219691	193477
37206	459423
340017	59482
404741	263648
140314	51172
71131	95270
111955	226121
380496	468873
362172	466041
482992	33942
169240	271890
93229	309758
386594	87760
260455	158415
445165	375877
76008	286597
48062	87295
397918	439188
294818	297293
170690	283017
190575	272785
437653	107139
358631	407557
293486	121290
66455	134507
357253	71033
40496	460614
249986	226635
250942	273274
224230	221344
453258	426058
257635	208763
205855	445702
195948	311772
6809	169149
134067	150043
376687	170493
307926	485954
445395	49644
138454	62572
268816	310900
268074	103492
416443	391306
207019	286644
32212	181738
4044	354603
387869	198306
308101	95395
88636	414759
313904	341111
195796	349513
162840	336609
124080	268357
488389	243309
456236	292089
163041	372315
436831	62491
213103	217120
51052	434650
428284	469343
33683	102979
143482	87361
140970	490901
360385	318222
6396	73782
251227	419378
377666	227033
227121	375011
103444	425847
452797	242499
361863	138648
237941	256679
130051	392092
110137	121135
302569	169992
28290	379340
170596	86766
20873	116698
383171	67175
454822	427599
4748	178016
66367	332592
200202	194225
341986	467528
449001	457406
474575	345427
171692	327869
396208	302959
370437	101758
57998	43695
166231	106207
80307	109244
340161	472652
106564	113722
44046	371835
79613	76047
415660	269383
439764	330520
296795	375886
195631	327824
426330	358288
316248	346746
101734	397147
172933	447387
143030	377895
37840	92901
36762	77619
363672	395187
328858	292840
166828	154175
396229	489320
221768	402084
398292	454654
479296	190938
185168	34817
132334	420420
495055	117180
57630	290082
452400	298901
280392	10701
399458	430130
57188	269897
421998	258538
174422	32383
291484	440540
434148	472064
215993	22832
385884	442060
268417	460718
329231	488497
428610	14318
56243	63157
349049	160045
63993	236775
445439	305480
220154	371385
234174	267951
162920	243811
349872	446496
206672	259510
130532	181118
192184	231049
476949	312847
488120	464858
351383	368671
213886	418353
443429	458106
165844	42175
253983	429004
474231	187921
226551	313812
389779	441592
58027	71019
25833	466846
226409	172349
35833	450173
430393	133501
343354	140447
172174	336261
205426	111802
421292	254598
294511	15131
216448	385997
311380	398482
10628	208786
260099	215963
186054	205030
396131	373891
110963	115772
57906	62860
280589	274552
284363	481607
194884	45084
427766	368802
470359	270460
246182	5339
130640	81059
354235	453560
195733	111920
395039	402838
87846	51826
158435	97211
248973	446501
124168	65191
200747	477327
134338	248605
286926	112976
41235	175386
172563	231119
15199	489600
236029	487948
265469	396131
168445	271821
164658	321283
16052	39963
443100	75213
338981	479638
25942	347992
221078	444966
83622	453330
288965	103863
99638	420362
186975	438023
118408	113415
320096	427842
208889	60421
259373	479901
74141	27229
180385	224373
225420	471920
466176	315441
67873	334969
391179	361559
323332	245829
206866	52850
133360	472590
474380	65590
246736	114114
53264	87142
325639	203289
7950	372195
137211	91148
237214	251812
72869	412982
210085	238476
54588	69871
149832	266200
338398	182258
37585	59276
218426	423532
267848	12315
465208	327144
186740	125556
277824	50027
222793	426547
466274	122327
311705	57158
376558	224660
315496	186848
401164	399839
5785	10195
123301	312586
